model,transform,image_id,image_path,source,category,label,score,score_kind,confidence,threshold,decision,missing,errors
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img163947.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000018_037dcc66710b.jpg,wildfake_coco,real,0,2.5151955924229696e-05,aigc_classifier_score,0.9999748468399048,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img163929.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000019_a6294bf00b5b.jpg,wildfake_coco,real,0,5.986542419122998e-06,aigc_classifier_score,0.9999940395355225,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img159234.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000020_fd1b9d8703d7.jpg,wildfake_coco,real,0,0.7355833053588867,aigc_classifier_score,0.7354723811149597,0.20659826695919037,True,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img162783.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000021_46bb551ccb6a.jpg,wildfake_coco,real,0,0.9999853372573853,aigc_classifier_score,0.9999823570251465,0.20659826695919037,True,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img162206.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000022_891a2685d98f.jpg,wildfake_coco,real,0,5.80769483349286e-06,aigc_classifier_score,0.9999942183494568,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img160155.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000023_3e8b0f1499a8.jpg,wildfake_coco,real,0,0.46338099241256714,aigc_classifier_score,0.5366189479827881,0.20659826695919037,True,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img161874.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000024_7f02d6f1f76d.jpg,wildfake_coco,real,0,7.589285814901814e-06,aigc_classifier_score,0.9999923706054688,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img162785.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000025_11dc772b4a07.jpg,wildfake_coco,real,0,6.920468877069652e-06,aigc_classifier_score,0.999993085861206,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img160438.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000026_3e18ed1def47.jpg,wildfake_coco,real,0,1.5059960787766613e-05,aigc_classifier_score,0.9999849200248718,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img162431.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000027_5b8ad8355053.jpg,wildfake_coco,real,0,0.9896365404129028,aigc_classifier_score,0.9891794919967651,0.20659826695919037,True,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img161553.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000028_e300954a829b.jpg,wildfake_coco,real,0,2.2270740373642184e-05,aigc_classifier_score,0.9999777674674988,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img163423.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000029_52df18fe1ac2.jpg,wildfake_coco,real,0,0.009814104996621609,aigc_classifier_score,0.9901859760284424,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img163769.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000030_3a247b85c30a.jpg,wildfake_coco,real,0,2.25755666178884e-05,aigc_classifier_score,0.9999774098396301,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img163588.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000031_ce5cc5d7ca73.jpg,wildfake_coco,real,0,6.048532213753788e-06,aigc_classifier_score,0.9999940395355225,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img162426.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000032_9f560f225f97.jpg,wildfake_coco,real,0,8.55805046739988e-06,aigc_classifier_score,0.9999914169311523,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img160451.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000033_dc83411bb07a.jpg,wildfake_coco,real,0,1.2904817594971973e-05,aigc_classifier_score,0.9999871253967285,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img160234.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000034_2b8d95291f18.jpg,wildfake_coco,real,0,0.9999071359634399,aigc_classifier_score,0.999889075756073,0.20659826695919037,True,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img161902.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000035_cffefc700ed4.jpg,wildfake_coco,real,0,0.7728574275970459,aigc_classifier_score,0.7699883580207825,0.20659826695919037,True,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img162195.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000036_c9eeb815cc21.jpg,wildfake_coco,real,0,8.11049176263623e-06,aigc_classifier_score,0.9999918937683105,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img163333.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000037_71fc801c8603.jpg,wildfake_coco,real,0,6.84368342263042e-06,aigc_classifier_score,0.9999931454658508,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img161777.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000038_62f36548f86b.jpg,wildfake_coco,real,0,0.4448932111263275,aigc_classifier_score,0.5551066994667053,0.20659826695919037,True,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img162943.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000039_64426aec89da.jpg,wildfake_coco,real,0,0.9998632669448853,aigc_classifier_score,0.9998520612716675,0.20659826695919037,True,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img163806.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000040_1339fdf32f86.jpg,wildfake_coco,real,0,6.292700163612608e-06,aigc_classifier_score,0.9999937415122986,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img161221.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000041_36c4c88cc740.jpg,wildfake_coco,real,0,0.01845805160701275,aigc_classifier_score,0.9815419912338257,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img163833.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000042_9902c6af47b4.jpg,wildfake_coco,real,0,0.49807214736938477,aigc_classifier_score,0.5019278526306152,0.20659826695919037,True,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img163820.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000043_fd177c0546dd.jpg,wildfake_coco,real,0,5.961098395346198e-06,aigc_classifier_score,0.9999940991401672,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img163521.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000044_077ee41643e5.jpg,wildfake_coco,real,0,6.703877261315938e-06,aigc_classifier_score,0.9999933242797852,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img159053.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000045_edb621e33762.jpg,wildfake_coco,real,0,1.6743168089305982e-05,aigc_classifier_score,0.9999832510948181,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img161370.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000046_ef77998c153c.jpg,wildfake_coco,real,0,6.583282356587006e-06,aigc_classifier_score,0.9999934434890747,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img161839.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000047_3f3662a15f48.jpg,wildfake_coco,real,0,0.998713493347168,aigc_classifier_score,0.9986990094184875,0.20659826695919037,True,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img161349.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000048_5b4e625669b2.jpg,wildfake_coco,real,0,7.907584404165391e-06,aigc_classifier_score,0.9999920725822449,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img159939.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000049_0eea7b093958.jpg,wildfake_coco,real,0,5.9162098295928445e-06,aigc_classifier_score,0.999994158744812,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img161884.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000050_c75e9f99435d.jpg,wildfake_coco,real,0,9.445207069802564e-06,aigc_classifier_score,0.9999905824661255,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img159504.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000051_64707bf19820.jpg,wildfake_coco,real,0,5.8202940635965206e-06,aigc_classifier_score,0.999994158744812,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img162142.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000052_53b1b96d8163.jpg,wildfake_coco,real,0,6.4194059632427525e-06,aigc_classifier_score,0.9999935626983643,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img163745.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000053_5e15913754f6.jpg,wildfake_coco,real,0,5.96114568907069e-06,aigc_classifier_score,0.9999940395355225,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img162245.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000054_68ffe4be4e01.jpg,wildfake_coco,real,0,0.7069778442382812,aigc_classifier_score,0.7069199085235596,0.20659826695919037,True,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img159403.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000055_46706e33bc99.jpg,wildfake_coco,real,0,6.808654234191636e-06,aigc_classifier_score,0.9999932050704956,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img163135.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000056_9067e466bcd0.jpg,wildfake_coco,real,0,6.275036412262125e-06,aigc_classifier_score,0.9999937415122986,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img159168.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000057_29e3f8ef1777.jpg,wildfake_coco,real,0,5.9814483392983675e-06,aigc_classifier_score,0.9999940395355225,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img159872.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000058_4156df73d5e7.jpg,wildfake_coco,real,0,6.0339739320625085e-06,aigc_classifier_score,0.9999939799308777,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img163514.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000059_c5512a594ae0.jpg,wildfake_coco,real,0,6.509912054752931e-06,aigc_classifier_score,0.9999935030937195,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img163658.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000060_aff726083f55.jpg,wildfake_coco,real,0,5.797980065835873e-06,aigc_classifier_score,0.9999942183494568,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img161666.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000061_a7fdc0d18649.jpg,wildfake_coco,real,0,5.886216058570426e-06,aigc_classifier_score,0.9999940991401672,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img160845.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000062_ce9ee485bbf1.jpg,wildfake_coco,real,0,6.09088056080509e-06,aigc_classifier_score,0.9999939799308777,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img160672.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000063_c34c63997815.jpg,wildfake_coco,real,0,0.00292643322609365,aigc_classifier_score,0.9970735311508179,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img161167.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000064_d91c7ae3d292.jpg,wildfake_coco,real,0,7.091164661687799e-06,aigc_classifier_score,0.9999929070472717,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img159650.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000065_d135ac4964dd.jpg,wildfake_coco,real,0,1.4587390069209505e-05,aigc_classifier_score,0.9999854564666748,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img159368.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000066_c51af8c923d8.jpg,wildfake_coco,real,0,6.364037290040869e-06,aigc_classifier_score,0.999993622303009,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img159648.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000067_1553aa5ba75d.jpg,wildfake_coco,real,0,8.97959489520872e-06,aigc_classifier_score,0.9999910593032837,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img162433.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000068_4b0b5a995a3f.jpg,wildfake_coco,real,0,0.00014117131649982184,aigc_classifier_score,0.9998587965965271,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img163380.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000069_ccacc1963ec4.jpg,wildfake_coco,real,0,1.3799428415950388e-05,aigc_classifier_score,0.9999862313270569,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img162670.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000070_c82335a742fa.jpg,wildfake_coco,real,0,0.00016063191287685186,aigc_classifier_score,0.9998393058776855,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img161444.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000071_3cbe8f64be24.jpg,wildfake_coco,real,0,0.00011009891022695228,aigc_classifier_score,0.9998899102210999,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img161081.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000072_6200e00590a3.jpg,wildfake_coco,real,0,6.359639428410446e-06,aigc_classifier_score,0.9999936819076538,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img161359.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000073_e967380b249d.jpg,wildfake_coco,real,0,0.05235208198428154,aigc_classifier_score,0.9476479291915894,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img159498.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000074_0ed755a26397.jpg,wildfake_coco,real,0,5.752896413468989e-06,aigc_classifier_score,0.9999942779541016,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img160141.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000075_265306388ebb.jpg,wildfake_coco,real,0,0.9893456697463989,aigc_classifier_score,0.9893107414245605,0.20659826695919037,True,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img162588.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000076_af2af384270f.jpg,wildfake_coco,real,0,6.646350357186748e-06,aigc_classifier_score,0.9999933838844299,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img160722.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000077_91b1b7dee5ac.jpg,wildfake_coco,real,0,6.5146641645696945e-06,aigc_classifier_score,0.9999935626983643,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img162834.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000078_ac453a1413b7.jpg,wildfake_coco,real,0,0.9999958276748657,aigc_classifier_score,0.9999927878379822,0.20659826695919037,True,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img162984.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000079_86c8c167a555.jpg,wildfake_coco,real,0,6.753519755875459e-06,aigc_classifier_score,0.9999932646751404,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img163357.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000080_e5083c5435d5.jpg,wildfake_coco,real,0,0.9999977350234985,aigc_classifier_score,0.9999972581863403,0.20659826695919037,True,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img159288.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000081_c3bacda162db.jpg,wildfake_coco,real,0,0.9999229311943054,aigc_classifier_score,0.9999181032180786,0.20659826695919037,True,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img163326.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000082_95e6ba9c5753.jpg,wildfake_coco,real,0,5.975304702587891e-06,aigc_classifier_score,0.9999940395355225,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img161940.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000083_8fe3e15f14fc.jpg,wildfake_coco,real,0,7.228704816952813e-06,aigc_classifier_score,0.9999927878379822,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img160339.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000084_cc2b6300a735.jpg,wildfake_coco,real,0,1.0590644706098828e-05,aigc_classifier_score,0.99998939037323,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img163577.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000085_a0be051790bf.jpg,wildfake_coco,real,0,0.9996680021286011,aigc_classifier_score,0.9996538162231445,0.20659826695919037,True,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img160018.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000086_0949ad382a13.jpg,wildfake_coco,real,0,2.6323183192289434e-05,aigc_classifier_score,0.999973714351654,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img162480.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000087_629753d6be7b.jpg,wildfake_coco,real,0,9.50007961364463e-05,aigc_classifier_score,0.999904990196228,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img160384.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000088_31a7b1fe7a83.jpg,wildfake_coco,real,0,0.9983274340629578,aigc_classifier_score,0.9983086585998535,0.20659826695919037,True,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img160424.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000089_28810bb74a7b.jpg,wildfake_coco,real,0,6.278689397731796e-06,aigc_classifier_score,0.9999937415122986,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img161754.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000090_791db6901669.jpg,wildfake_coco,real,0,7.0829510150360875e-06,aigc_classifier_score,0.9999929666519165,0.20659826695919037,False,False,[]
patchhead_baseline,clean,wildfake:coco:Real/coco/coco2017/val2017/img160867.jpg,results/parallel_evaluation/patchhead_baseline/views/patchhead_baseline/clean/000091_5a7e1e9f7a06.jpg,wildfake_coco,real,0,6.866067451483104e-06,aigc_classifier_score,0.9999932050704956,0.20659826695919037,False,False,[]
